steps,words,feedback,ncands
4,"['tores', 'drone', 'probe', 'prove']","['XYYYX', 'XGGXG', 'GGGXG', 'GGGGG']","[17, 6, 1, 1]"
3,"['tores', 'canid', 'bring']","['XXYXX', 'XXYYX', 'GGGGG']","[97, 4, 4]"
3,"['tores', 'poise', 'solve']","['XGXYY', 'XGXYG', 'GGGGG']","[13, 1, 1]"
3,"['tores', 'dealt', 'cheat']","['YXXYX', 'XYYXG', 'GGGGG']","[69, 3, 3]"
5,"['tores', 'clade', 'prune', 'bribe', 'grime']","['XXYYX', 'XXXXG', 'XGXXG', 'XGGXG', 'GGGGG']","[93, 13, 2, 1, 1]"
3,"['tores', 'dealt', 'exult']","['YXXYX', 'XYXGG', 'GGGGG']","[69, 2, 2]"
4,"['tores', 'risen', 'sever', 'usher']","['XXYGY', 'YXYGX', 'YYXGG', 'GGGGG']","[13, 6, 1, 1]"
3,"['tores', 'blond', 'epoch']","['XYXYX', 'XXGXX', 'GGGGG']","[45, 5, 5]"
3,"['tores', 'trail', 'triad']","['GXYXX', 'GGYYX', 'GGGGG']","[19, 1, 1]"
4,"['tores', 'clade', 'rebar', 'break']","['XXYYX', 'XXYXY', 'YYYGY', 'GGGGG']","[93, 8, 1, 1]"
3,"['tores', 'grand', 'rhino']","['XYYXX', 'XYXGX', 'GGGGG']","[74, 1, 1]"
4,"['tores', 'calmy', 'rural', 'viral']","['XXGXX', 'XYYXX', 'YXGGG', 'GGGGG']","[29, 2, 1, 1]"
5,"['tores', 'glady', 'couch', 'comic', 'conic']","['XGXXX', 'XXXXX', 'GGXYX', 'GGXGG', 'GGGGG']","[79, 8, 2, 1, 1]"
4,"['tores', 'spald', 'abuse', 'masse']","['XXXYY', 'YXYXX', 'YXXGG', 'GGGGG']","[72, 5, 1, 1]"
3,"['tores', 'solid', 'sonic']","['XGXXY', 'GGXGX', 'GGGGG']","[10, 1, 1]"
4,"['tores', 'haint', 'attic', 'vital']","['YXXXX', 'XYYXY', 'YYGYX', 'GGGGG']","[87, 2, 1, 1]"
2,"['tores', 'trace']","['GXYYX', 'GGGGG']","[13, 13]"
4,"['tores', 'haily', 'skiff', 'using']","['XXXXY', 'XXGXX', 'YXGXX', 'GGGGG']","[120, 6, 1, 1]"
4,"['tores', 'gland', 'beach', 'peach']","['XXXYX', 'XXGXX', 'XGGGG', 'GGGGG']","[196, 10, 1, 1]"
3,"['tores', 'plica', 'champ']","['XXXXX', 'YXXYY', 'GGGGG']","[246, 1, 1]"
3,"['tores', 'ploat', 'baton']","['YYXXX', 'XXYYY', 'GGGGG']","[31, 1, 1]"
4,"['tores', 'clade', 'grave', 'brake']","['XXYYX', 'XXGXG', 'XGGXG', 'GGGGG']","[93, 7, 2, 2]"
3,"['tores', 'plica', 'pluck']","['XXXXX', 'GGXGX', 'GGGGG']","[246, 1, 1]"
5,"['tores', 'clade', 'crane', 'crave', 'craze']","['XXYYX', 'GXGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[93, 3, 2, 1, 1]"
4,"['tores', 'clade', 'prune', 'gripe']","['XXYYX', 'XXXXG', 'YGXXG', 'GGGGG']","[93, 13, 1, 1]"
3,"['tores', 'clade', 'weary']","['XXYYX', 'XXGXY', 'GGGGG']","[93, 3, 3]"
3,"['tores', 'plica', 'picky']","['XXXXX', 'GXYYX', 'GGGGG']","[246, 2, 2]"
3,"['tores', 'dealt', 'acute']","['YXXYX', 'XYYXY', 'GGGGG']","[69, 3, 3]"
4,"['tores', 'pance', 'berry', 'ferry']","['XXGYX', 'XXXXY', 'XGGGG', 'GGGGG']","[25, 5, 2, 2]"
3,"['tores', 'spald', 'aside']","['XXXYY', 'YXYXY', 'GGGGG']","[72, 1, 1]"
